occupation_id,title,slug,nco_code,category,jobs,employment_share,employment_share_group,employment_group_code,pay_monthly,pay_annual,pay_division_code,education,education_bucket,education_source_url,education_source_type,url
71260102,Plumber (Operations),plumber-operations,71260102,Plumbing,,0.019714285714285712,0.69,712,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4128
72331301,Plumber (Pumps &amp; EM Mechanic),plumber-pumps-amp-em-mechanic,72331301,Plumbing,,0.01417910447761194,0.95,723,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4129
71260301,Plumber (Sanitary Fixtures Fitter Assistant),plumber-sanitary-fixtures-fitter-assistant,71260301,Plumbing,,0.019714285714285712,0.69,712,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4130
72120101,Plumber (Welder),plumber-welder,72120101,Plumbing,,0.008490566037735849,0.45,721,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4132
72120102,Plumber (Welder) Assistant,plumber-welder-assistant,72120102,Plumbing,,0.008490566037735849,0.45,721,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4131
31230301,Plumber Foreman,plumber-foreman,31230301,Plumbing,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4133
71120201,Plumber Mason,plumber-mason,71120201,Plumbing,,0.05,1.8,711,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4134
71260201,Plumber Pipeline,plumber-pipeline,71260201,Plumbing,,0.019714285714285712,0.69,712,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4135
31180201,Plumbing Draftsman,plumbing-draftsman,31180201,Plumbing,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4137
52230104,Plumbing Products Sales Assistant,plumbing-products-sales-assistant,52230104,Plumbing,,0.7444444444444445,6.7,522,14628,175536,5,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4138
33225003,Plumbing Products Sales Assistant,plumbing-products-sales-assistant,33225003,Plumbing,,0.005084745762711864,0.3,332,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6712
33225001,Plumbing Products Sales Officer,plumbing-products-sales-officer,33225001,Plumbing,,0.005084745762711864,0.3,332,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4139
21420301,Plumbing Site Engineer,plumbing-site-engineer,21420301,Plumbing,,0.002211538461538462,0.23,214,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4140
31230302,Plumbing Supervisor,plumbing-supervisor,31230302,Plumbing,,0.0045000000000000005,0.45,312,24199,290388,3,3 year Diploma after 10th Completed or 8th Completed or 12th Completed or Previous NSQF qualification of Level 4,Up to middle,https://www.nqr.gov.in/qualifications/2512,NQR eligibility criteria,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4141
71260600,Pneumatic Chipper,pneumatic-chipper,71260600,Plumbing,,0.019714285714285712,0.69,712,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4881
21420901,Public Health System Design Engineer,public-health-system-design-engineer,21420901,Plumbing,,0.002211538461538462,0.23,214,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4142
71260500,"Puncher, Metal",puncher-metal,71260500,Plumbing,,0.019714285714285712,0.69,712,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6392
52490500,Retail Dealer,retail-dealer,52490500,Plumbing,,0.016578947368421054,0.63,524,14628,175536,5,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4882
52490200,Salesman,salesman,52490200,Plumbing,,0.016578947368421054,0.63,524,14628,175536,5,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4883
52490600,Selling Agent,selling-agent,52490600,Plumbing,,0.016578947368421054,0.63,524,14628,175536,5,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4884
52490700,Stockist,stockist,52490700,Plumbing,,0.016578947368421054,0.63,524,14628,175536,5,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4885
71260400,Straightening Machine Operator,straightening-machine-operator,71260400,Plumbing,,0.019714285714285712,0.69,712,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4886
31230300,Supervisor and Foreman Plumbing and Pipe Fitting 1,supervisor-and-foreman-plumbing-and-pipe-fitting-1,31230300,Plumbing,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4887
31230200,"Supervisor and Foreman, Insulation",supervisor-and-foreman-insulation,31230200,Plumbing,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4888
21421002,Wastewater Systems Design Engineer,wastewater-systems-design-engineer,21421002,Plumbing,,0.002211538461538462,0.23,214,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4143
52490400,Wholesale Dealer,wholesale-dealer,52490400,Plumbing,,0.016578947368421054,0.63,524,14628,175536,5,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4889
31230100,"Work Supervisor, Construction",work-supervisor-construction,31230100,Plumbing,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=4890
74130602,Assistant GIS Mapping - Power Distribution,assistant-gis-mapping-power-distribution,74130602,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6997
96230302,"Assistant: Electricity Meter Reader, Billing and Cash Collector",assistant-electricity-meter-reader-billing-and-cash-collector,96230302,Power,,0.005909090909090909,0.13,962,10667,128004,9,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6992
31130202,Cable Jointer Electrical Power System,cable-jointer-electrical-power-system,31130202,Power,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6990
31110400,Chemical Radiation Technician,chemical-radiation-technician,31110400,Power,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5266
74130401,Consumer Energy Meter Technician,consumer-energy-meter-technician,74130401,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6569
11200400,"Director, Electricity",director-electricity,11200400,Power,,0.04475,1.79,112,42993,515916,1,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5079
31130200,Electrical Technician (High Voltage),electrical-technician-high-voltage,31130200,Power,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5274
31130300,Energy Auditor,energy-auditor,31130300,Power,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5275
21510302,Engineer – Power Distribution,engineer-power-distribution,21510302,Power,,0.0018181818181818182,0.06,215,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6991
13210700,"General Manager, Electricity",general-manager-electricity,13210700,Power,,0.0038775510204081634,0.19,132,42993,515916,1,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5088
74130301,Helper – Power System (Transmission),helper-power-system-transmission,74130301,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6570
21140500,Hydrologist,hydrologist,21140500,Power,,0.0004878048780487805,0.02,211,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5117
31130105,Junior Engineer - Power Distribution,junior-engineer-power-distribution,31130105,Power,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6994
74130201,Lineman Construction – Distribution,lineman-construction-distribution,74130201,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6571
74130101,"Lineman, Light and Power",lineman-light-and-power,74130101,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5692
13210100,"Manager, Electricity",manager-electricity,13210100,Power,,0.0038775510204081634,0.19,132,42993,515916,1,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5084
96230300,Meter Reader,meter-reader,96230300,Power,,0.005909090909090909,0.13,962,10667,128004,9,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6362
31310503,Operator Ash Handling - Thermal Power Generation,operator-ash-handling-thermal-power-generation,31310503,Power,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6988
31310502,Operator Coal Handling - Thermal Power Generation,operator-coal-handling-thermal-power-generation,31310502,Power,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6987
31310504,Operator Water Treatment - Thermal Power Generation,operator-water-treatment-thermal-power-generation,31310504,Power,,0.0012195121951219512,0.1,313,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6989
21110600,"Physicist, Electricity and Magnetism",physicist-electricity-and-magnetism,21110600,Power,,0.0004878048780487805,0.02,211,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5107
71260311,Pipe Fitters,pipe-fitters,71260311,Power,,0.019714285714285712,0.69,712,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6036
72120107,Power Plant High Pressure Welder,power-plant-high-pressure-welder,72120107,Power,,0.008490566037735849,0.45,721,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6572
72331201,Power Plant Millwright Fitter,power-plant-millwright-fitter,72331201,Power,,0.01417910447761194,0.95,723,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6573
74130302,Power System Technician (Transmission),power-system-technician-transmission,74130302,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6574
21430300,Radiation Protection Engineer,radiation-protection-engineer,21430300,Power,,0.002211538461538462,0.23,214,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5137
31226001,Senior Lineman – Distribution,senior-lineman-distribution,31226001,Power,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6575
31226002,Senior Power System Technician (Transmission),senior-power-system-technician-transmission,31226002,Power,,0.0045000000000000005,0.45,312,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6576
21430100,Solar Energy System Designer,solar-energy-system-designer,21430100,Power,,0.002211538461538462,0.23,214,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5136
74130601,Surveyor - Transmission Line,surveyor-transmission-line,74130601,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6996
74130102,Technical Helper (Distribution),technical-helper-distribution,74130102,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6577
74130205,"Technician - Substation Erection &amp; Commissioning (66/11,33/11 KV) - Power Distribution",technician-substation-erection-amp-commissioning-66-11-33-11-kv-power-distribution,74130205,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6995
74130501,Technician: Distribution Transformer Repair,technician-distribution-transformer-repair,74130501,Power,,0.015,0.69,741,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6993
21430400,"Waste Management Engineer, Radioactive Material",waste-management-engineer-radioactive-material,21430400,Power,,0.002211538461538462,0.23,214,35776,429312,2,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5138
11200100,"Working Proprietor, Electricity",working-proprietor-electricity,11200100,Power,,0.04475,1.79,112,42993,515916,1,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5077
41321000,Addressing Machine Operator,addressing-machine-operator,41321000,Printing,,0.022000000000000002,0.33,413,23616,283392,4,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5433
73211700,Barman Lino Machine,barman-lino-machine,73211700,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5660
31180900,Blue Printer,blue-printer,31180900,Printing,,0.0010576923076923077,0.11,311,24199,290388,3,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5285
73230100,Book Binder,book-binder,73230100,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5680
73230500,Book Binding Operatives,book-binding-operatives,73230500,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=6387
73230400,Book Binding Worker,book-binding-worker,73230400,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5683
73230300,Book Mender,book-mender,73230300,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5682
73221000,Braille- Duplicating- Machine Operator (Printing &amp; Publishing),braille-duplicating-machine-operator-printing-amp-publishing,73221000,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5669
73211200,"Cameraman, Photomechanical",cameraman-photomechanical,73211200,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5655
73210400,Composing Room Operatives,composing-room-operatives,73210400,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5648
73210100,"Compositor, Hand",compositor-hand,73210100,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5645
81320300,"Developer, Automatic (Photofinishing)",developer-automatic-photofinishing,81320300,Printing,,0.0008860759493670887,0.07,813,15906,190872,8,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5797
81320200,"Developer, Photographic",developer-photographic,81320200,Printing,,0.0008860759493670887,0.07,813,15906,190872,8,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5796
73210300,Distributor (letter press),distributor-letter-press,73210300,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5647
41320800,Duplicating Machine Operator/ Photocopier,duplicating-machine-operator-photocopier,41320800,Printing,,0.022000000000000002,0.33,413,23616,283392,4,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5431
73210700,Electrotyper,electrotyper,73210700,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5651
41320900,Embossing Machine Operator,embossing-machine-operator,41320900,Printing,,0.022000000000000002,0.33,413,23616,283392,4,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5432
81421000,Embossing Machine Operator (Plastic),embossing-machine-operator-plastic,81421000,Printing,,0.0015476190476190477,0.13,814,15906,190872,8,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5805
81420900,Embossing Machine Setter (Plastic),embossing-machine-setter-plastic,81420900,Printing,,0.0015476190476190477,0.13,814,15906,190872,8,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5804
81320400,"Enlarger, Photographic",enlarger-photographic,81320400,Printing,,0.0008860759493670887,0.07,813,15906,190872,8,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5798
73211600,Etcher Photo Engraving,etcher-photo-engraving,73211600,Printing,,0.0018,0.09,732,15350,184200,7,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5659
81320800,Film Developing Machine Operator,film-developing-machine-operator,81320800,Printing,,0.0008860759493670887,0.07,813,15906,190872,8,,,,,https://www.ncs.gov.in/content-repository/Pages/ViewNcoDetails.aspx?COBID=5802
